"block","year","water_year","GPP_avg","GPP_total","P_avg","P_total","P_acc","LAI_mod","VPD","S","Tair","Tsoil","PPFD_IN","WUE","GPP_avg_yr","GPP_total_yr","month","Season","B_WUE.pred","cred2.5_WUE.pred","cred97.5_WUE.pred","B_WUE.wght","cred2.5_WUE.wght","cred97.5_WUE.wght"
479,2010,2010,0,0,3.81,3.81,70.15,0.4848625,0.0356629791666667,0.115473958333333,-2.946588125,-0.00260416666666667,1106.40404327,NA,3.15149291582414,1150.29491427581,1,"Winter",4.45723223874332,1.93048503656244,11.9570167960704,0,0,0
480,2010,2010,0,0,0.51,0.51,70.66,0.470575,0.0560766583333333,0.124770833333333,-6.71112916666667,0.0989583333333334,2382.57378996,NA,3.15149291582414,1150.29491427581,1,"Winter",4.43337579732864,1.92117237821487,11.7369414279464,0,0,0
481,2010,2010,0,0,3.05,3.05,73.71,0.4562875,0.07322664375,0.13153125,-8.99028541666667,0.229427083333333,3998.1251508,NA,3.15149291582414,1150.29491427581,1,"Winter",4.40802695593226,1.88334289803003,11.5398604680535,0,0,0
482,2010,2010,0,0,13.21,13.21,86.92,0.442,0.12538024375,0.129552083333333,-6.18421541666667,0.263802083333333,11124.321482,NA,3.15149291582414,1150.29491427581,1,"Winter",4.38105263682053,1.867242301616,11.3370024273316,0,0,0
483,2010,2010,0,0,0,0,86.92,0.4436,0.126987570833333,0.127526041666667,-3.63972458333333,0.251041666666667,13611.8629063598,NA,3.15149291582414,1150.29491427581,1,"Winter",4.3540680659063,1.84902557345894,11.0325291674319,0,0,0
484,2010,2010,0,0,0,0,86.92,0.4452,0.181279435416667,0.126380208333333,-0.907485,0.265364583333334,11579.873402215,NA,3.15149291582414,1150.29491427581,1,"Winter",4.3277935560784,1.82929430621493,10.8078495458549,0,0,0
485,2010,2010,0,0,0.25,0.25,87.17,0.4468,0.06249919375,0.125049479166667,-2.88745791666667,0.31484375,2187.00452567,NA,3.15149291582414,1150.29491427581,1,"Winter",4.29983949951125,1.80234670350788,10.5454929506426,0,0,0
486,2010,2010,0,0,4.57,4.57,91.74,0.4484,0.05290051875,0.124565104166667,-4.87955,0.3796875,1559.50169884,NA,3.15149291582414,1150.29491427581,1,"Winter",4.27275607794503,1.77308960697314,10.2878353516476,0,0,0
487,2010,2010,0,0,5.08,5.08,96.82,0.45,0.05989266875,0.124299479166667,-5.631665,0.4,10854.259108,NA,3.15149291582414,1150.29491427581,1,"Winter",4.24708110521098,1.77025492781361,10.0077961064601,0,0,0
488,2010,2010,0,0,1.78,1.78,98.6,0.4516,0.0997055958333333,0.123611979166667,-4.679749375,0.411458333333333,9906.388961194,NA,3.15149291582414,1150.29491427581,1,"Winter",4.21796572250257,1.7635717401661,9.84838672818994,0,0,0
489,2010,2010,0,0,0.02,0.02,98.62,0.4532,0.1773533625,0.122427083333333,-5.075018125,0.385677083333333,16811.85270345,NA,3.15149291582414,1150.29491427581,2,"Winter",4.18990518143526,1.74869093565687,9.65993220490723,0,0,0
490,2010,2010,0,0,0,0,98.62,0.4548,0.193002666666667,0.120966145833333,-4.832319375,0.333072916666667,13658.38160066,NA,3.15149291582414,1150.29491427581,2,"Winter",4.16362315005092,1.73470871185824,9.48592127546541,0,0,0
