"block","year","water_year","GPP_avg","GPP_total","P_avg","P_total","P_acc","LAI_mod","VPD","S","Tair","Tsoil","PPFD_IN","WUE","GPP_avg_yr","GPP_total_yr","month","Season","B_WUE.pred","cred2.5_WUE.pred","cred97.5_WUE.pred","B_WUE.wght","cred2.5_WUE.wght","cred97.5_WUE.wght"
3989,2020,2020,1.2550729430871,1.2550729430871,0.7,0.7,293.300215,0.092475,1.025930479375,0.0834404674177578,13.9696469375,14.1402884722222,18237.5386917396,NA,0.726337066748499,265.839366429951,8,"Summer",0.825075859248573,0.560930945102248,1.26485239945233,1.03553038693722,0.704009252138106,1.58748202355142
3990,2020,2020,0.9341009926578,0.9341009926578,0,0,293.300215,0.0924,0.741215742916667,0.0834420885778264,10.6771283333333,12.6044033888889,16938.072031124,NA,0.726337066748499,265.839366429951,9,"Summer",0.808084554320956,0.520180437069562,1.26529629549629,0.754832584342641,0.485901062627846,1.18191452562932
3991,2020,2020,1.15279555635864,1.15279555635864,0,0,293.300215,0.092325,1.246332298125,0.0830127493454708,14.6348595833333,12.5263990486111,28135.765974535,NA,0.726337066748499,265.839366429951,9,"Summer",0.740711354873907,0.475086948929611,1.15604413417607,0.853888758443028,0.54767812361004,1.33268254083264
3992,2020,2020,0.9551538566424,0.9551538566424,0,0,293.300215,0.09225,1.45268729208333,0.0819269830092376,16.5163308333333,13.6909672361111,27823.348803088,NA,0.726337066748499,265.839366429951,9,"Summer",0.685836426292199,0.419012669025086,1.0939421970562,0.655079307598835,0.400221566801336,1.04488310846209
3993,2020,2020,0.7842378791484,0.7842378791484,0,0,293.300215,0.092175,1.23032933708333,0.0811778649268453,15.87679125,13.7810367361111,20179.602632775,NA,0.726337066748499,265.839366429951,9,"Summer",0.651550916894339,0.371326726736413,1.07856924029784,0.510970909222412,0.291208484646882,0.845854853525883
3994,2020,2020,0.8605756201248,0.8605756201248,0.1,0.1,293.400215,0.0921,1.18397755354167,0.0808103417399522,15.8392802083333,13.3807576180556,17434.598601069,NA,0.726337066748499,265.839366429951,9,"Summer",0.672263682504142,0.404574200605532,1.10595104655597,0.578533735458384,0.348166693572601,0.951754507717574
3995,2020,2020,0.70823268528768,0.70823268528768,0,0,293.400215,0.0915875,1.74499835208333,0.0802860761865216,18.4260614583333,13.7378894652778,27281.287641271,NA,0.726337066748499,265.839366429951,9,"Summer",0.676392806886646,0.384391518860697,1.14224939590341,0.479043493930601,0.272238637604521,0.808978356928902
3996,2020,2020,0.94294389514806,0.94294389514806,0,0,293.400215,0.091075,1.86332018958333,0.0796730132230739,18.4615158333333,13.7272640972222,20067.783265181,NA,0.726337066748499,265.839366429951,9,"Summer",0.712077384868877,0.446045702104687,1.18650812959086,0.671449022935103,0.420596071756645,1.11881059734124
3997,2020,2020,0.2755732782924,0.2755732782924,3.7,3.7,297.100215,0.0905625,0.640807563541666,0.0795850496953949,8.9516113125,12.1932279027778,16573.679236618,NA,0.726337066748499,265.839366429951,9,"Summer",0.603761092700234,0.226127634466243,1.15029426767992,0.166380423620805,0.0623147335423681,0.316990362345511
3998,2020,2020,0,0,0,0,297.100215,0.09005,0.0210811889583333,0.080416915997034,-2.2373756875,7.24532200694444,8438.6034548697,0.1495832,0.726337066748499,265.839366429951,9,"Summer",0.559913010511503,0.153551208453835,1.10379504275636,0,0,0
