"block","year","water_year","GPP_avg","GPP_total","P_avg","P_total","P_acc","LAI_mod","VPD","S","Tair","Tsoil","PPFD_IN","WUE","GPP_avg_yr","GPP_total_yr","month","Season","B_WUE.pred","cred2.5_WUE.pred","cred97.5_WUE.pred","B_WUE.wght","cred2.5_WUE.wght","cred97.5_WUE.wght"
482,2018,2018,0.335787657560262,0.335787657560262,0,0,23.5444,0.7804,0.488684677083333,0.0810992304632272,0.203224166666667,-0.592625429791667,17860.127240692,NA,1.67896594869112,612.822571272259,1,"Winter",3.78012279444591,0.917803141343505,17.841232080261,1.26931857843714,0.308186966933186,5.99086552821985
483,2018,2018,0,0,0,0,23.5444,0.7856125,0.298033616666667,0.0801265284778905,-4.21444833333333,-0.939147155555556,17589.4365497,NA,1.67896594869112,612.822571272259,1,"Winter",3.75432864850238,0.895480012747419,17.9147419704202,0,0,0
484,2018,2018,0,0,0.35472,0.35472,23.89912,0.790825,0.412344177083333,0.0775569932043915,-3.34366458333334,-1.83712736111111,17984.54150467,NA,1.67896594869112,612.822571272259,1,"Winter",3.72553790174649,0.880671617311591,17.9181673012463,0,0,0
485,2018,2018,0.23325448935618,0.23325448935618,0.29274,0.29274,24.19186,0.7960375,0.498082204166667,0.0777984126062188,1.32597708333333,-1.51793612638889,17232.150825995,NA,1.67896594869112,612.822571272259,1,"Winter",3.69745683266606,0.8904579606302,17.9872854753889,0.862448405420041,0.207703316899943,4.19561508846568
486,2018,2018,0.31953439803978,0.31953439803978,0,0,24.19186,0.80125,0.567645022916667,0.0794929720276271,2.970456875,-1.03792424027778,17906.233257371,NA,1.67896594869112,612.822571272259,1,"Winter",3.66542440843252,0.900246438178559,18.002759960749,1.1712291819088,0.287659703710842,5.75250106711257
487,2018,2018,0.40436790534972,0.40436790534972,0,0,24.19186,0.8064625,0.688490072916666,0.0817753918188782,5.02272,-0.624229826597222,16529.24791427,NA,1.67896594869112,612.822571272259,1,"Winter",3.63559147026096,0.890164811158976,17.9708103164049,1.47011650753674,0.359954080104384,7.2668189250818
488,2018,2018,0.13624211847222,0.13624211847222,0,0,24.19186,0.811675,0.687586477083333,0.0838381164284371,4.76047422916667,-0.390142960416667,18095.979864402,NA,1.67896594869112,612.822571272259,1,"Winter",3.60227208886295,0.840225340163731,17.9755952500786,0.490781180700038,0.114474080337948,2.44903317766988
489,2018,2018,0.32444445352194,0.32444445352194,0,0,24.19186,0.8168875,0.612479127083333,0.0855928902038277,4.83893291666667,-0.129581450659028,18512.68756793,NA,1.67896594869112,612.822571272259,2,"Winter",3.5769121051748,0.86376253220412,17.9225515786229,1.16050929325945,0.280242962733693,5.8148724526451
490,2018,2018,0.29501256579984,0.29501256579984,0,0,24.19186,0.8221,0.508864604166667,0.0894840079438226,4.76895895833333,0.121497401347222,18340.79604505,NA,1.67896594869112,612.822571272259,2,"Winter",3.5514640899896,0.87504183838598,17.8524495189938,1.04772653353383,0.258148337924457,5.26669693841047
491,2018,2018,0.33563730071538,0.33563730071538,0,0,24.19186,0.81665,0.40034023125,0.0947475371469009,2.70596083333333,0.206986743430556,19133.77309091,NA,1.67896594869112,612.822571272259,2,"Winter",3.53025383356225,0.909842107672776,17.8063056945022,1.18488486753695,0.305376949096483,5.97646037901562
492,2018,2018,0.6561940299138,0.6561940299138,0,0,24.19186,0.8112,0.576646866666667,0.100571887112936,4.480523125,0.198026339317361,17092.05343379,NA,1.67896594869112,612.822571272259,2,"Winter",3.5173892169396,0.964257244578432,17.7732346200673,2.30808980503894,0.632739847193498,11.6626904499454
493,2018,2018,0.37457021709756,0.37457021709756,0,0,24.19186,0.80575,0.572121370833333,0.106297688189085,4.0313375,0.344949608236111,19247.056584583,NA,1.67896594869112,612.822571272259,2,"Winter",3.49257342829773,0.941795064962047,17.6887339287712,1.30821398726665,0.352768381944245,6.6256729078808
